Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1317"	"ZNF425"	"1055.0"	"ARCHS4 Coexpression,1345;Enrichr Queries,975;GTEx Coexpression,846"	"CYFIP2,EPHA4,SEMA6A,CRKL"
"gene_set_query"	"1318"	"NKX23"	"1056.0"	"ARCHS4 Coexpression,1576;GTEx Coexpression,535"	"NRP2,EPHA7"
"gene_set_query"	"1319"	"SIM2"	"1056.0"	"ARCHS4 Coexpression,1466;Enrichr Queries,809;GTEx Coexpression,892"	"NTRK2,TENM4,NFIB,EPHB2,NECTIN1"
"gene_set_query"	"1320"	"ZSCAN5C"	"1057.0"	"ARCHS4 Coexpression,1269;Enrichr Queries,978;GTEx Coexpression,924"	"DCC,SLIT2,L1CAM"
"gene_set_query"	"1321"	"SLC2A4RG"	"1057.0"	"ARCHS4 Coexpression,764;Enrichr Queries,1048;GTEx Coexpression,1360"	"LAMA5,ZMIZ1"
"gene_set_query"	"1322"	"ZNF749"	"1059.0"	"ARCHS4 Coexpression,1346;Enrichr Queries,1128;GTEx Coexpression,702"	"EPHA4,SEMA6A,CRKL"
"gene_set_query"	"1323"	"ZNF585B"	"1059.0"	"ARCHS4 Coexpression,997;Enrichr Queries,829;GTEx Coexpression,1351"	"NRP1,EPHA4,SZT2,NFIB,PTCH1"
"gene_set_query"	"1324"	"ZNF692"	"1060.0"	"ARCHS4 Coexpression,848;Enrichr Queries,833;GTEx Coexpression,1498"	"LAMA5,LMO4,CXCR4,HSPG2"
"gene_set_query"	"1325"	"TRAFD1"	"1061.0"	"ARCHS4 Coexpression,1025;Enrichr Queries,1334;GTEx Coexpression,824"	"ATP7A"
"gene_set_query"	"1326"	"RAX2"	"1061.0"	"ARCHS4 Coexpression,1315;Enrichr Queries,1388;GTEx Coexpression,481"	"TENM4,CELSR3"
"gene_set_query"	"1327"	"ZNF480"	"1062.0"	"ARCHS4 Coexpression,707;Enrichr Queries,1259;GTEx Coexpression,1219"	"SZT2,CXCR4"
"gene_set_query"	"1328"	"ZNF432"	"1062.0"	"ARCHS4 Coexpression,1530;Enrichr Queries,675;GTEx Coexpression,982"	"NRP1,KLF7,ZEB2,CXCR4,ATP7A"
"gene_set_query"	"1329"	"POU5F2"	"1064.0"	"ARCHS4 Coexpression,782;GTEx Coexpression,1345"	"SZT2"
"gene_set_query"	"1330"	"ZNF579"	"1064.0"	"ARCHS4 Coexpression,486;Enrichr Queries,1396;GTEx Coexpression,1310"	"LINGO1,PLXNA1,MEGF8"
"gene_set_query"	"1331"	"PHF20"	"1064.0"	"ARCHS4 Coexpression,1556;Enrichr Queries,195;GTEx Coexpression,1442"	"NRP1,EPHA4,TRIO,BMPR2,MYCBP2,PRKCA,ANK3,ENAH,ZEB2,ZMIZ1,NFIB,TAOK1,MYH10"
"gene_set_query"	"1332"	"ZNF729"	"1066.0"	"ARCHS4 Coexpression,816;GTEx Coexpression,1315"	"SEMA6A"
"gene_set_query"	"1333"	"ZSCAN21"	"1066.0"	"ARCHS4 Coexpression,1408;Enrichr Queries,837;GTEx Coexpression,953"	"ENAH,ZMIZ1,NFIB,CTNNB1"
"gene_set_query"	"1334"	"SP140L"	"1066.0"	"ARCHS4 Coexpression,676;GTEx Coexpression,1456"	"CXCR4,MYH10"
"gene_set_query"	"1335"	"REPIN1"	"1066.0"	"ARCHS4 Coexpression,1411;Enrichr Queries,1089;GTEx Coexpression,699"	"KLF7,LAMA5,ZMIZ1"
"gene_set_query"	"1336"	"SETDB2"	"1067.0"	"ARCHS4 Coexpression,1442;Enrichr Queries,1309;GTEx Coexpression,449"	"SZT2,ZEB2,SPG11"
"gene_set_query"	"1337"	"ZBTB21"	"1067.0"	"ARCHS4 Coexpression,1410;GTEx Coexpression,724"	"MEGF8"
"gene_set_query"	"1338"	"ZNF878"	"1068.0"	"ARCHS4 Coexpression,906;GTEx Coexpression,1229"	"ENAH"
"gene_set_query"	"1339"	"CENPA"	"1069.0"	"ARCHS4 Coexpression,1149;GTEx Coexpression,988"	""
"gene_set_query"	"1340"	"ZNF280B"	"1069.0"	"ARCHS4 Coexpression,1538;Enrichr Queries,599"	"NELL2,EPHA4,NTRK2,BCL11B,NFIB,MYH10"
"gene_set_query"	"1341"	"ZNF791"	"1070.0"	"ARCHS4 Coexpression,1414;Enrichr Queries,915;GTEx Coexpression,880"	"BMPR2,TAOK1,CXCR4,ATP7A"
"gene_set_query"	"1342"	"ZNF517"	"1071.0"	"ARCHS4 Coexpression,1344;Enrichr Queries,1123;GTEx Coexpression,746"	"SPTBN4,LAMA5,EPHB2"
"gene_set_query"	"1343"	"THAP10"	"1072.0"	"ARCHS4 Coexpression,1294;Enrichr Queries,1381;GTEx Coexpression,542"	"NCAM1,MEGF8"
"gene_set_query"	"1344"	"ZFP91"	"1072.0"	"ARCHS4 Coexpression,631;Enrichr Queries,1026;GTEx Coexpression,1560"	"TRIO,ZMIZ1,NFIB,TAOK1,ARHGAP35"
"gene_set_query"	"1345"	"TIGD1"	"1073.0"	"ARCHS4 Coexpression,756;GTEx Coexpression,1389"	"SZT2"
"gene_set_query"	"1346"	"ZNF316"	"1074.0"	"ARCHS4 Coexpression,1337;Enrichr Queries,1148;GTEx Coexpression,737"	"LAMA5,SZT2,ZMIZ1"
"gene_set_query"	"1347"	"ZNF426"	"1074.0"	"ARCHS4 Coexpression,1348;Enrichr Queries,705;GTEx Coexpression,1169"	"NRP1,EPHA4,KLF7,NFIB,TAOK1"
"gene_set_query"	"1348"	"ZNF23"	"1075.0"	"ARCHS4 Coexpression,1525;Enrichr Queries,791;GTEx Coexpression,908"	"SEMA5A,NRP1,NFIB,ANK3,CELSR3"
"gene_set_query"	"1349"	"ZNF235"	"1076.0"	"ARCHS4 Coexpression,1619;Enrichr Queries,592;GTEx Coexpression,1016"	"NRP1,EPHA4,NFIB,ANK3,MET,KALRN"
"gene_set_query"	"1350"	"ZNF525"	"1077.0"	"ARCHS4 Coexpression,1404;GTEx Coexpression,749"	"SZT2"
"gene_set_query"	"1351"	"NR1H2"	"1077.0"	"ARCHS4 Coexpression,1356;Enrichr Queries,1333;ReMap ChIP-seq,170;GTEx Coexpression,1450"	"LAMA5,LRP1,MET"
"gene_set_query"	"1352"	"TBPL2"	"1078.0"	"ARCHS4 Coexpression,1600;GTEx Coexpression,555"	"DLX5,NEO1"
"gene_set_query"	"1353"	"FOXR2"	"1079.0"	"ARCHS4 Coexpression,1497;Enrichr Queries,306;GTEx Coexpression,1434"	"NELL2,TENM2,EPHA7,DCC,DLX5,DCX,PLXNA1,LRP2,SLIT2"
"gene_set_query"	"1354"	"ZNF207"	"1079.0"	"ARCHS4 Coexpression,1532;Enrichr Queries,1307;ReMap ChIP-seq,168;GTEx Coexpression,1309"	"SEMA4C,CXCR4,CTNNB1,DSCAML1"
"gene_set_query"	"1355"	"ZNF514"	"1079.0"	"ARCHS4 Coexpression,1167;Enrichr Queries,752;GTEx Coexpression,1319"	"BMPR2,BCL11B,CXCR4,ANK3"
"gene_set_query"	"1356"	"ZNF654"	"1079.0"	"ARCHS4 Coexpression,1613;Enrichr Queries,930;GTEx Coexpression,695"	"ZEB2,BMPR2,TAOK1,ATP7A"
"gene_set_query"	"1357"	"ZNF284"	"1080.0"	"ARCHS4 Coexpression,1557;Enrichr Queries,1110;GTEx Coexpression,573"	"EPHA4,CXCR4,ATP7A,ARHGAP35"
"gene_set_query"	"1358"	"ZNF845"	"1082.0"	"ARCHS4 Coexpression,680;Enrichr Queries,1389;GTEx Coexpression,1177"	"MEGF8"
"gene_set_query"	"1359"	"FIZ1"	"1082.0"	"ARCHS4 Coexpression,1495;Enrichr Queries,1310;GTEx Coexpression,442"	"SPTBN4,NFIB,MEGF8"
"gene_set_query"	"1360"	"LEUTX"	"1084.0"	"ARCHS4 Coexpression,1513;Enrichr Queries,336;GTEx Coexpression,1403"	"TENM2,TENM4,DCC,DLX5,CXCR4,ZSWIM6,KALRN,PLXNA4,ROBO1"
"gene_set_query"	"1361"	"ZNF19"	"1085.0"	"ARCHS4 Coexpression,1351;Enrichr Queries,926;GTEx Coexpression,977"	"NRP1,LAMA5,PTCH1"
"gene_set_query"	"1362"	"TFE3"	"1090.0"	"ARCHS4 Coexpression,1089;Enrichr Queries,1300;GTEx Coexpression,881"	"KLF7,ZMIZ1"
"gene_set_query"	"1363"	"ZBTB9"	"1090.0"	"ARCHS4 Coexpression,1504;Enrichr Queries,1097;GTEx Coexpression,670"	"NFIB,ZMIZ1,NECTIN1"
"gene_set_query"	"1364"	"ZNF780B"	"1091.0"	"ARCHS4 Coexpression,751;Enrichr Queries,1011;GTEx Coexpression,1511"	"SZT2,BMPR2,NFIB,ANK3"
"gene_set_query"	"1365"	"ARGFX"	"1091.0"	"ARCHS4 Coexpression,1409;Enrichr Queries,498;GTEx Coexpression,1366"	"EPHA4,NTRK2,KLF7,NFASC,BCL11B,NFIB,UNC5D"
"gene_set_query"	"1366"	"DNTTIP1"	"1093.0"	"ARCHS4 Coexpression,1237;GTEx Coexpression,948"	""
"gene_set_query"	"1367"	"SNAI3"	"1093.0"	"ARCHS4 Coexpression,1031;Enrichr Queries,1245;GTEx Coexpression,1002"	"CXCR4"
"gene_set_query"	"1368"	"THAP6"	"1093.0"	"ARCHS4 Coexpression,1441;Enrichr Queries,956;GTEx Coexpression,882"	"EPHA4,NOVA2,TAOK1,ANK3"
"gene_set_query"	"1369"	"ZNF174"	"1094.0"	"ARCHS4 Coexpression,1097;Enrichr Queries,961;GTEx Coexpression,1225"	"NFIB,CXCR4,ANK3"
"gene_set_query"	"1370"	"CDX1"	"1094.0"	"ARCHS4 Coexpression,1224;Enrichr Queries,1231;GTEx Coexpression,828"	"EPHB2,EPHB3"
"gene_set_query"	"1371"	"ZNF790"	"1095.0"	"ARCHS4 Coexpression,1305;Enrichr Queries,1012;GTEx Coexpression,969"	"NRP1,ATP7A,ROBO1"
"gene_set_query"	"1372"	"ZNF333"	"1097.0"	"ARCHS4 Coexpression,1419;Enrichr Queries,1000;GTEx Coexpression,872"	"KLF7,ZEB2,ZMIZ1"
"gene_set_query"	"1373"	"ZNF16"	"1097.0"	"ARCHS4 Coexpression,1311;Enrichr Queries,918;GTEx Coexpression,1063"	"NRP1,PTCH1,CXCR4"
"gene_set_query"	"1374"	"TFEC"	"1098.0"	"ARCHS4 Coexpression,658;Enrichr Queries,1164;GTEx Coexpression,1471"	"ZEB2,CXCR4,PTPRJ,PSEN1"
"gene_set_query"	"1375"	"ZNF888"	"1098.0"	"GTEx Coexpression,1098"	""
"gene_set_query"	"1376"	"ZBTB6"	"1098.0"	"ARCHS4 Coexpression,1084;Enrichr Queries,787;GTEx Coexpression,1424"	"ZEB2,BMPR2,NFIB,TAOK1"
"gene_set_query"	"1377"	"GSC2"	"1099.0"	"ARCHS4 Coexpression,1123;Enrichr Queries,886;GTEx Coexpression,1289"	"DLX5,LHX6,TBR1"
"gene_set_query"	"1378"	"HSF5"	"1100.0"	"ARCHS4 Coexpression,1175;Enrichr Queries,552;GTEx Coexpression,1572"	"RELN,TENM4,BCL11B,DCC,CXCR4,LRP2"
"gene_set_query"	"1379"	"L3MBTL4"	"1100.0"	"ARCHS4 Coexpression,1596;GTEx Coexpression,604"	"VANGL2,DLX5"
"gene_set_query"	"1380"	"TOPORS"	"1101.0"	"ARCHS4 Coexpression,705;GTEx Coexpression,1497"	"MEGF8"
"gene_set_query"	"1381"	"GTF2IRD2"	"1102.0"	"ARCHS4 Coexpression,1375;Enrichr Queries,604;GTEx Coexpression,1328"	"NRP1,LAMA5,BMPR2,NFIB,CXCR4,HSPG2"
"gene_set_query"	"1382"	"ZNF124"	"1103.0"	"ARCHS4 Coexpression,1531;Enrichr Queries,710;GTEx Coexpression,1069"	"EPHA4,ZEB2,BMPR2,NFIB,CXCR4"
"gene_set_query"	"1383"	"THAP9"	"1104.0"	"ARCHS4 Coexpression,724;Enrichr Queries,1073;GTEx Coexpression,1514"	"ENAH,SEMA6A,CXCR4"
"gene_set_query"	"1384"	"ZNF695"	"1104.0"	"ARCHS4 Coexpression,703;Enrichr Queries,1386;GTEx Coexpression,1222"	"ENAH"
"gene_set_query"	"1385"	"TIGD2"	"1105.0"	"ARCHS4 Coexpression,1424;Enrichr Queries,940;GTEx Coexpression,950"	"NRP1,LMO4,CXCR4"
"gene_set_query"	"1386"	"ZBED1"	"1107.0"	"ARCHS4 Coexpression,1535;Enrichr Queries,1040;ReMap ChIP-seq,288;GTEx Coexpression,1564"	"NFIB,CXCR4"
"gene_set_query"	"1387"	"ZNF7"	"1107.0"	"ARCHS4 Coexpression,1347;Enrichr Queries,951;GTEx Coexpression,1023"	"NFIB,PLXNA1,PRKCA"
"gene_set_query"	"1388"	"ZNF735"	"1111.0"	"ARCHS4 Coexpression,1374;GTEx Coexpression,847"	"SLIT1"
"gene_set_query"	"1389"	"ZNF598"	"1111.0"	"ARCHS4 Coexpression,1211;Enrichr Queries,1335;GTEx Coexpression,787"	"NCAM1"
"gene_set_query"	"1390"	"SOX30"	"1112.0"	"ARCHS4 Coexpression,1234;Enrichr Queries,619;GTEx Coexpression,1484"	"DLX5,LHX6,TBR1,UNC5D,LRP2"
"gene_set_query"	"1391"	"ZNF486"	"1114.0"	"ARCHS4 Coexpression,1536;Enrichr Queries,1402;GTEx Coexpression,405"	"ZMIZ1,LRP2,SPG11"
"gene_set_query"	"1392"	"ZNF746"	"1115.0"	"ARCHS4 Coexpression,870;Enrichr Queries,1217;GTEx Coexpression,1259"	"ZSWIM6,PTPRJ"
"gene_set_query"	"1393"	"PCGF6"	"1116.0"	"ARCHS4 Coexpression,830;Enrichr Queries,1339;GTEx Coexpression,1179"	"ARHGAP35"
"gene_set_query"	"1394"	"NFIL3"	"1118.0"	"ARCHS4 Coexpression,1124;Enrichr Queries,1257;GTEx Coexpression,972"	"CXCR4"
"gene_set_query"	"1395"	"ZNF212"	"1118.0"	"ARCHS4 Coexpression,1275;Enrichr Queries,1039;GTEx Coexpression,1039"	"CYFIP2,LMO4,CXCR4"
"gene_set_query"	"1396"	"CBLL2"	"1119.0"	"ARCHS4 Coexpression,1266;Enrichr Queries,487;GTEx Coexpression,1603"	"EFNB1,NTRK2,EPHA7,NFASC,ERBB4,NFIB,UNC5D"
"gene_set_query"	"1397"	"ZBTB32"	"1119.0"	"ARCHS4 Coexpression,1063;Enrichr Queries,1298;GTEx Coexpression,996"	"CXCR4"
"gene_set_query"	"1398"	"ZNF479"	"1119.0"	"ARCHS4 Coexpression,1550;Enrichr Queries,234;GTEx Coexpression,1574"	"ROBO2,EPHA5,TENM2,RELN,TENM4,DCC,ERBB4,CXCR4,UNC5D,PLXNA4,ROBO1"
"gene_set_query"	"1399"	"ASCL5"	"1121.0"	"ARCHS4 Coexpression,1296;GTEx Coexpression,946"	""
"gene_set_query"	"1400"	"ZNF799"	"1121.0"	"ARCHS4 Coexpression,1541;Enrichr Queries,543;GTEx Coexpression,1279"	"NRP1,EPHA4,SEMA6A,CXCR4,ZSWIM6,ANK3"
"gene_set_query"	"1401"	"ZNF670"	"1122.0"	"ARCHS4 Coexpression,851;Enrichr Queries,1392"	"ENAH"
"gene_set_query"	"1402"	"ZNF546"	"1122.0"	"ARCHS4 Coexpression,1450;Enrichr Queries,606;GTEx Coexpression,1311"	"ROBO2,SEMA5A,NRP1,ZEB2,NFIB,CXCR4"
"gene_set_query"	"1403"	"FOXD4L6"	"1123.0"	"ARCHS4 Coexpression,1354;Enrichr Queries,891"	"NTRK2,NFASC,LHX6"
"gene_set_query"	"1404"	"BATF3"	"1124.0"	"ARCHS4 Coexpression,1068;Enrichr Queries,1258;GTEx Coexpression,1045"	"CXCR4"
"gene_set_query"	"1405"	"ZNF543"	"1124.0"	"ARCHS4 Coexpression,1626;Enrichr Queries,806;GTEx Coexpression,940"	"KLF7,NFIB,TAOK1,CXCR4"
"gene_set_query"	"1406"	"HOXA7"	"1125.0"	"ARCHS4 Coexpression,1384;Enrichr Queries,776;GTEx Coexpression,1214"	"ZEB2,NFIB,CXCR4,SLIT2"
"gene_set_query"	"1407"	"TCF15"	"1125.0"	"ARCHS4 Coexpression,960;Enrichr Queries,841;GTEx Coexpression,1575"	"NRP1,EPHA4,SEMA6A,CXCR4"
"gene_set_query"	"1408"	"MESP1"	"1126.0"	"ARCHS4 Coexpression,1519;Enrichr Queries,523;GTEx Coexpression,1336"	"NELL2,NRP1,EPHA4,LINGO1,CXCR4,DCLK1"
"gene_set_query"	"1409"	"MAFA"	"1126.0"	"ARCHS4 Coexpression,1122;Enrichr Queries,797;GTEx Coexpression,1460"	"CDH4,BCL11B,CXCR4,EPHB3"
"gene_set_query"	"1410"	"ZNF397"	"1127.0"	"ARCHS4 Coexpression,813;GTEx Coexpression,1441"	"FZD3"
"gene_set_query"	"1411"	"JRKL"	"1128.0"	"ARCHS4 Coexpression,1193;Enrichr Queries,605;GTEx Coexpression,1585"	"NELL2,NRP1,ZEB2,BMPR2,ZMIZ1,NFIB"
"gene_set_query"	"1412"	"ATF6B"	"1129.0"	"ARCHS4 Coexpression,1527;GTEx Coexpression,731"	"SPG11"
"gene_set_query"	"1413"	"NFXL1"	"1131.0"	"ARCHS4 Coexpression,806;Enrichr Queries,1160;GTEx Coexpression,1426"	"CYFIP2,NRP1,MYH10"
"gene_set_query"	"1414"	"ZNF213"	"1131.0"	"ARCHS4 Coexpression,1040;Enrichr Queries,1283;GTEx Coexpression,1071"	"LAMA5"
"gene_set_query"	"1415"	"CHCHD3"	"1132.0"	"ARCHS4 Coexpression,1225;GTEx Coexpression,1038"	""
"gene_set_query"	"1416"	"TIGD3"	"1132.0"	"ARCHS4 Coexpression,1115;Enrichr Queries,1009;GTEx Coexpression,1272"	"NELL2,CXCR4,ZSWIM6"
"gene_set_query"	"1417"	"ZNF474"	"1133.0"	"ARCHS4 Coexpression,1074;Enrichr Queries,742;GTEx Coexpression,1582"	"TENM2,SEMA6A,PLXNA1,MET"
"gene_set_query"	"1418"	"ZBTB43"	"1133.0"	"ARCHS4 Coexpression,1549;Enrichr Queries,1239;GTEx Coexpression,611"	"DIAPH1,ZSWIM6"
"gene_set_query"	"1419"	"ZNF282"	"1133.0"	"ARCHS4 Coexpression,1143;Enrichr Queries,997;GTEx Coexpression,1260"	"NFIB,PLXNA1,MYH10"
"gene_set_query"	"1420"	"NR1H4"	"1134.0"	"ARCHS4 Coexpression,1223;Enrichr Queries,1083;GTEx Coexpression,1096"	"CXCR4,ANK3"
"gene_set_query"	"1421"	"TIGD6"	"1134.0"	"ARCHS4 Coexpression,1628;Enrichr Queries,260;GTEx Coexpression,1515"	"SEMA5A,NELL2,NRP1,KLF7,SZT2,ZEB2,ZMIZ1,NFIB,PTPRJ,NCAM1,PLXNA4"
"gene_set_query"	"1422"	"THAP5"	"1136.0"	"ARCHS4 Coexpression,1433;Enrichr Queries,1193;GTEx Coexpression,781"	"EFNB1,BMPR2"
"gene_set_query"	"1423"	"TGIF2LX"	"1137.0"	"ARCHS4 Coexpression,1235;Enrichr Queries,577;GTEx Coexpression,1599"	"CDH4,EPHA6,DCC,NFIB,GLI3,ROBO1"
"gene_set_query"	"1424"	"ZNF615"	"1137.0"	"ARCHS4 Coexpression,1395;Enrichr Queries,819;GTEx Coexpression,1198"	"NRP1,NFIB,CXCR4,MYH10"
"gene_set_query"	"1425"	"KLF15"	"1139.0"	"ARCHS4 Coexpression,879;Enrichr Queries,931;GTEx Coexpression,1606"	"NTRK2,NFIB,CXCR4,ANK3"
"gene_set_query"	"1426"	"ZNF296"	"1141.0"	"ARCHS4 Coexpression,1099;Enrichr Queries,1060;GTEx Coexpression,1263"	"LAMA5,CXCR4"
"gene_set_query"	"1427"	"ZNF141"	"1142.0"	"ARCHS4 Coexpression,1537;Enrichr Queries,715;GTEx Coexpression,1173"	"SEMA6A,CXCR4,ANK3,MYH10,DCLK1"
"gene_set_query"	"1428"	"GMEB1"	"1142.0"	"ARCHS4 Coexpression,1488;Enrichr Queries,704;GTEx Coexpression,1234"	"ENAH,KLF7,ZEB2,ZMIZ1,TAOK1"
"gene_set_query"	"1429"	"GATA5"	"1143.0"	"ARCHS4 Coexpression,1400;Enrichr Queries,439;GTEx Coexpression,1590"	"NELL2,LINGO1,RELN,SLIT1,CXCR4,LRP2,EPHB3"
"gene_set_query"	"1430"	"FOXA3"	"1143.0"	"ARCHS4 Coexpression,1181;Enrichr Queries,1155;GTEx Coexpression,1094"	"CXCR4,LRP2"
"gene_set_query"	"1431"	"ELF4"	"1144.0"	"ARCHS4 Coexpression,969;Enrichr Queries,1254;GTEx Coexpression,1208"	"CXCR4,PTPRJ"
"gene_set_query"	"1432"	"GMEB2"	"1144.0"	"ARCHS4 Coexpression,1436;Enrichr Queries,1282;GTEx Coexpression,714"	"SZT2,ZMIZ1"
"gene_set_query"	"1433"	"SPDEF"	"1147.0"	"ARCHS4 Coexpression,913;Enrichr Queries,957;GTEx Coexpression,1570"	"ZMIZ1,NFIB,CXCR4,ARHGAP35"
"gene_set_query"	"1434"	"ZNF107"	"1147.0"	"ARCHS4 Coexpression,1587;Enrichr Queries,1100;GTEx Coexpression,755"	"ENAH,NFIB,SPG11"
"gene_set_query"	"1435"	"ZNF467"	"1148.0"	"ARCHS4 Coexpression,1147;Enrichr Queries,1072;GTEx Coexpression,1224"	"NRP1,CXCR4"
"gene_set_query"	"1436"	"TCFL5"	"1148.0"	"ARCHS4 Coexpression,1623;Enrichr Queries,1223;GTEx Coexpression,599"	"DCC,PLXNA1,ARHGAP35"
"gene_set_query"	"1437"	"ZBTB17"	"1150.0"	"ARCHS4 Coexpression,1320;Enrichr Queries,613;GTEx Coexpression,1516"	"NRP1,LAMA5,ZMIZ1,LMO4,CTNNB1,HSPG2"
"gene_set_query"	"1438"	"ZNF684"	"1153.0"	"ARCHS4 Coexpression,779;Enrichr Queries,1263;GTEx Coexpression,1417"	"LMO4,ARHGAP35"
"gene_set_query"	"1439"	"ZNF724"	"1154.0"	"ARCHS4 Coexpression,1218;GTEx Coexpression,1089"	""
"gene_set_query"	"1440"	"DR1"	"1154.0"	"ARCHS4 Coexpression,1614;Enrichr Queries,1013;GTEx Coexpression,836"	"ENAH,ZEB2,CTNNB1,ATP7A"
"gene_set_query"	"1441"	"ZNF26"	"1155.0"	"ARCHS4 Coexpression,1379;Enrichr Queries,1075;GTEx Coexpression,1010"	"NFIB,CXCR4"
"gene_set_query"	"1442"	"ZNF556"	"1156.0"	"ARCHS4 Coexpression,1552;Enrichr Queries,769;GTEx Coexpression,1148"	"ROBO2,EPHA4,BCL11B,CXCR4"
"gene_set_query"	"1443"	"ZSCAN31"	"1157.0"	"ARCHS4 Coexpression,1483;GTEx Coexpression,830"	"EPHA6"
"gene_set_query"	"1444"	"THAP7"	"1157.0"	"ARCHS4 Coexpression,1113;Enrichr Queries,1322;GTEx Coexpression,1035"	""
"gene_set_query"	"1445"	"CXXC1"	"1157.0"	"ARCHS4 Coexpression,1522;Enrichr Queries,1340;GTEx Coexpression,610"	"SZT2"
"gene_set_query"	"1446"	"CEBPE"	"1158.0"	"ARCHS4 Coexpression,1245;Enrichr Queries,1306;GTEx Coexpression,923"	"CXCR4"
"gene_set_query"	"1447"	"ZNF843"	"1159.0"	"ARCHS4 Coexpression,1353;Enrichr Queries,831;GTEx Coexpression,1294"	"EFNB1,LINGO1,MEGF8,EPHB3"
"gene_set_query"	"1448"	"ANKZF1"	"1160.0"	"ARCHS4 Coexpression,708;Enrichr Queries,1181;GTEx Coexpression,1592"	"CYFIP2,MYCBP2,CXCR4"
"gene_set_query"	"1449"	"YBX3"	"1161.0"	"ARCHS4 Coexpression,1046;GTEx Coexpression,1275"	""
"gene_set_query"	"1450"	"ZNF850"	"1161.0"	"ARCHS4 Coexpression,1357;GTEx Coexpression,965"	""
"gene_set_query"	"1451"	"ZNF430"	"1162.0"	"ARCHS4 Coexpression,1431;Enrichr Queries,1197;GTEx Coexpression,857"	"CXCR4,ATP7A"
"gene_set_query"	"1452"	"RORC"	"1163.0"	"ARCHS4 Coexpression,1331;Enrichr Queries,1266;GTEx Coexpression,893"	"DIAPH1,CXCR4"
"gene_set_query"	"1453"	"ZNF705D"	"1165.0"	"ARCHS4 Coexpression,1447;Enrichr Queries,571;GTEx Coexpression,1477"	"EPHA7,EPHA6,RELN,DCC,DLX5,UNC5D"
"gene_set_query"	"1454"	"ZNF57"	"1165.0"	"ARCHS4 Coexpression,1533;Enrichr Queries,1399;GTEx Coexpression,563"	"DLX5,EPHB3"
"gene_set_query"	"1455"	"CREB3L3"	"1165.0"	"ARCHS4 Coexpression,1111;Enrichr Queries,1354;GTEx Coexpression,1030"	""
"gene_set_query"	"1456"	"MZF1"	"1166.0"	"ARCHS4 Coexpression,807;Enrichr Queries,1088;GTEx Coexpression,1602"	"LAMA5,NFIB"
"gene_set_query"	"1457"	"ZNF45"	"1167.0"	"ARCHS4 Coexpression,1039;Enrichr Queries,1366;GTEx Coexpression,1095"	""
"gene_set_query"	"1458"	"HOMEZ"	"1167.0"	"ARCHS4 Coexpression,1281;Enrichr Queries,714;GTEx Coexpression,1506"	"NELL2,ZEB2,ZMIZ1,NFIB,CXCR4"
"gene_set_query"	"1459"	"ZKSCAN4"	"1167.0"	"ARCHS4 Coexpression,1072;Enrichr Queries,1104;GTEx Coexpression,1326"	"ZMIZ1,CXCR4"
"gene_set_query"	"1460"	"BORCS8MEF2B"	"1168.0"	"ARCHS4 Coexpression,1168"	""
"gene_set_query"	"1461"	"CENPT"	"1169.0"	"ARCHS4 Coexpression,1475;Enrichr Queries,1390;GTEx Coexpression,642"	"SZT2"
"gene_set_query"	"1462"	"ZNF66"	"1172.0"	"ARCHS4 Coexpression,1271;GTEx Coexpression,1072"	""
"gene_set_query"	"1463"	"LIN54"	"1172.0"	"ARCHS4 Coexpression,1577;GTEx Coexpression,767"	"CRKL"
"gene_set_query"	"1464"	"E2F8"	"1173.0"	"ARCHS4 Coexpression,1188;Enrichr Queries,1270;GTEx Coexpression,1060"	"CXCR4"
"gene_set_query"	"1465"	"ZNF563"	"1173.0"	"ARCHS4 Coexpression,1242;Enrichr Queries,674;GTEx Coexpression,1604"	"CYFIP2,NRP1,NFIB,CXCR4,ANK3"
"gene_set_query"	"1466"	"ZNF789"	"1175.0"	"ARCHS4 Coexpression,1505;Enrichr Queries,1345;GTEx Coexpression,676"	"SZT2"
"gene_set_query"	"1467"	"ZNF215"	"1175.0"	"ARCHS4 Coexpression,1437;Enrichr Queries,852;GTEx Coexpression,1237"	"NELL2,EPHA4,CXCR4,MET"
"gene_set_query"	"1468"	"ZNF774"	"1178.0"	"ARCHS4 Coexpression,1585;Enrichr Queries,495;GTEx Coexpression,1454"	"CYFIP2,EPHA4,TRIO,PTCH1,ANK3,KALRN,EPHB3"
"gene_set_query"	"1469"	"ZNF146"	"1178.0"	"ARCHS4 Coexpression,876;Enrichr Queries,1346;GTEx Coexpression,1313"	"ENAH"
"gene_set_query"	"1470"	"ZNF320"	"1180.0"	"ARCHS4 Coexpression,1368;Enrichr Queries,838;GTEx Coexpression,1333"	"CYFIP2,EPHA4,NFIB,ANK3"
"gene_set_query"	"1471"	"LBX1"	"1180.0"	"ARCHS4 Coexpression,1240;Enrichr Queries,884;GTEx Coexpression,1416"	"BCL11B,TBR1,SLIT2"
"gene_set_query"	"1472"	"ZNF573"	"1181.0"	"ARCHS4 Coexpression,1604;Enrichr Queries,630;GTEx Coexpression,1308"	"NRP1,NFIB,TAOK1,MYCBP2,CXCR4"
"gene_set_query"	"1473"	"MYRFL"	"1182.0"	"ARCHS4 Coexpression,1042;GTEx Coexpression,1321"	""
