"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000046258","B3gnt5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","116740",1066.7257084687,-0.125873413804565,0.0852773922671377,-1.47604670426902,0.139931354761548,0.999733014012761,"ns"
"ENSRNOG00000045770","Hira","histone cell cycle regulator","363849",4930.26542141159,0.101464477467389,0.0547669841902908,1.85265774567475,0.0639314300037483,0.999733014012761,"ns"
"ENSRNOG00000049686","Mrpl40","mitochondrial ribosomal protein L40","287962",427.169011602602,-0.0142160456364621,0.118294471638802,-0.120175063462552,0.904344471069531,0.999733014012761,"ns"
"ENSRNOG00000048861",NA,NA,NA,349.626361377456,-0.0243876316777555,0.12674525139587,-0.192414559197839,0.84741748888957,0.999733014012761,"ns"
"ENSRNOG00000047394","Ufd1","ubiquitin recognition factor in ER associated degradation 1","84478",2422.71840574458,-0.0563935419044676,0.069511211005536,-0.811287000883589,0.417200873316173,0.999733014012761,"ns"
"ENSRNOG00000050071",NA,NA,NA,251.915566114732,-0.276239459753602,0.153001420005893,-1.80546990833786,0.0710011802476097,0.999733014012761,"ns"
"ENSRNOG00000001893","Ppp2cal1","protein phosphatase 2 catalytic subunit alpha like 1","100362453",7919.70241827664,-0.00155374031346098,0.0566862978928018,-0.0274094511587126,0.978133160147325,0.999733014012761,"ns"
"ENSRNOG00000029912","Septin5","septin 5","116728",18185.4506330743,0.0112303035363002,0.0441790684781407,0.254199645288058,0.799341324625669,0.999733014012761,"ns"
"ENSRNOG00000001891","Gnb1l","G protein subunit beta 1 like","680266",177.785446645203,0.117112066475643,0.18189845986709,0.64383209490182,0.519684319141136,0.999733014012761,"ns"
"ENSRNOG00000001890","Txnrd2","thioredoxin reductase 2","50551",404.140575271679,0.0700466876161954,0.123590399679616,0.566764795629577,0.570873991616792,0.999733014012761,"ns"
"ENSRNOG00000001889","Comt","catechol-O-methyltransferase","24267",898.570286891926,-0.061325601332001,0.0839488372489318,-0.730511622813231,0.465077511097809,0.999733014012761,"ns"
"ENSRNOG00000001888","Arvcf","ARVCF, delta catenin family member","303798",2961.90680556262,0.0359732980973396,0.0584509414771624,0.61544428863297,0.538261350627164,0.999733014012761,"ns"
"ENSRNOG00000030245","Tango2","transport and golgi organization 2 homolog","360738",738.890510903012,0.0582184614240462,0.0910690167455412,0.639278467085203,0.522641793915044,0.999733014012761,"ns"
"ENSRNOG00000001886","Dgcr8","DGCR8 microprocessor complex subunit","287954",2587.82997610497,0.100382062037116,0.0591798651226544,1.69621985161789,0.089844252310457,0.999733014012761,"ns"
"ENSRNOG00000001885","Trmt2a","tRNA methyltransferase 2A","287953",1244.9634221377,0.0217764613468319,0.0770259084794999,0.282716059786917,0.777394504359631,0.999733014012761,"ns"
"ENSRNOG00000001884","Ranbp1","RAN binding protein 1","360739",4984.18545731372,-0.0613948494128749,0.0513785409925337,-1.19495120388484,0.232106095531852,0.999733014012761,"ns"
