"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000018342","Ctif","cap binding complex dependent translation initiation factor","364900",6808.51543461111,0.0377556698724897,0.0471196172490575,0.801272847207708,0.422973706543005,0.590044567163324,"ns"
"ENSRNOG00000049110",NA,NA,NA,1282.64368582005,-0.0634844972736021,0.0792479927935093,-0.801086501194031,0.423081570356555,0.590136848802577,"ns"
"ENSRNOG00000059883",NA,NA,NA,691.449580740885,0.0789009839757779,0.0985897285612119,0.800296188327471,0.423539210985845,0.590716951599737,"ns"
"ENSRNOG00000010050","Stard9","StAR-related lipid transfer domain containing 9","691920",177.230858935055,0.155568585241058,0.194433169167786,0.800113406096933,0.423645094570783,0.590806387184568,"ns"
"ENSRNOG00000005796","Ctnna1","catenin alpha 1","307505",1944.36607702905,-0.0568720283493443,0.0710871883462803,-0.800032040545885,0.423692233653734,0.590813889388235,"ns"
"ENSRNOG00000055777",NA,NA,NA,146.800661358084,-0.175267382745928,0.21912360373209,-0.799856244424572,0.423794091507753,0.590897684700078,"ns"
"ENSRNOG00000007333","Wdr20","WD repeat domain 20","314453",802.765601526286,-0.0747603761457328,0.0934951467691678,-0.799617720589395,0.423932317264795,0.59103216640346,"ns"
"ENSRNOG00000026171","Bbs4","Bardet-Biedl syndrome 4","300754",1082.02297150507,-0.0688897741794573,0.0862517575726444,-0.798705743722796,0.424461055522225,0.591711007343426,"ns"
"ENSRNOG00000019244","Mxra8","matrix remodeling associated 8","313770",21.1978924978488,-0.457207520245044,0.572519646220803,-0.79858835109514,0.424529144422111,0.591747619239805,"ns"
"ENSRNOG00000004144",NA,NA,NA,99.7299753716941,-0.18182432105573,0.227902333207931,-0.797816847666231,0.424976782954678,0.592277408093384,"ns"
"ENSRNOG00000017770","Cdc123","cell division cycle 123","116656",2642.91197862303,-0.0498082863910325,0.0624329074142622,-0.797788993880081,0.424992949318917,0.592277408093384,"ns"
"ENSRNOG00000009812","Sbf2","SET binding factor 2","691042",6636.96484881207,0.0430677540919271,0.0540257766303268,0.797170476356492,0.425352030035832,0.592719444592431,"ns"
"ENSRNOG00000004608","Pam16","presequence translocase associated motor 16","679907",893.527481659166,-0.0701291648101201,0.087984993459531,-0.7970582488294,0.425417202776666,0.592751879543457,"ns"
"ENSRNOG00000007851","Psma3","proteasome 20S subunit alpha 3","29670",7456.61270829218,0.0437976757528116,0.0549631502406,0.796855266866768,0.425535093218112,0.592857754687331,"ns"
"ENSRNOG00000046159","Gns","glucosamine (N-acetyl)-6-sulfatase","299825",1992.52387929321,0.0499590434612858,0.0627402459393655,0.796283832064798,0.425867080783063,0.593145819453476,"ns"
"ENSRNOG00000003635","Disp1","dispatched RND transporter family member 1","289338",609.169575700618,-0.0797261605190072,0.100122910946378,-0.796282886358606,0.425867630337038,0.593145819453476,"ns"
"ENSRNOG00000006136","Pdpk1","3-phosphoinositide dependent protein kinase-1","81745",1270.73344964008,0.0666720540930923,0.0837211660431723,0.796358403067531,0.425823748552433,0.593145819453476,"ns"
"ENSRNOG00000043289",NA,NA,NA,189.324625182894,-0.180083694769169,0.226390337406386,-0.795456629608296,0.426347929834341,0.593756325553328,"ns"
"ENSRNOG00000001178","Sppl3","signal peptide peptidase like 3","360822",5466.8122600473,-0.0391518343095338,0.0492240329319776,-0.795380467172153,0.42639221862847,0.593759557987755,"ns"
"ENSRNOG00000054487",NA,NA,NA,16.3747596994407,0.504880273514326,0.635086305267641,0.794978996282336,0.426625720074328,0.594026246197381,"ns"
"ENSRNOG00000007884","Bcap29","B-cell receptor-associated protein 29","298943",445.671501285799,0.0933998884018813,0.117523548270233,0.794733394086416,0.426768602714927,0.594166718284863,"ns"
"ENSRNOG00000029762","Acr","acrosin","24163",11.0718431256789,-0.564859859025996,0.710889599939619,-0.794581689018905,0.426856873274067,0.594231136778658,"ns"
"ENSRNOG00000008788","Pals1","protein associated with LIN7 1, MAGUK p55 family member","314259",456.568475932953,-0.0886700052943775,0.111634846189471,-0.794286088269282,0.427028901018613,0.594412130225437,"ns"
"ENSRNOG00000021092","Scnm1","sodium channel modifier 1","310662",315.555269004777,-0.107375035003386,0.135219100314681,-0.794081862351573,0.427147775882307,0.594460626911556,"ns"
"ENSRNOG00000011799","Ccdc159","coiled-coil domain containing 159","300442",114.256718130304,-0.173039719165528,0.217901244357975,-0.794119921964525,0.427125620859673,0.594460626911556,"ns"
"ENSRNOG00000006030","Ptprz1","protein tyrosine phosphatase, receptor type Z1","25613",14004.9396721193,-0.0874115461257434,0.110112371798452,-0.79383946325069,0.427288895435256,0.594561307623019,"ns"
"ENSRNOG00000010531","Oprd1","opioid receptor, delta 1","24613",9.99256745684487,-0.554945501578907,0.699088248222785,-0.793813231719577,0.427304168498082,0.594561307623019,"ns"
"ENSRNOG00000024505",NA,NA,NA,166.159884787361,-0.150480195497324,0.189625321925447,-0.793565932911043,0.42744817154039,0.594703189197899,"ns"
"ENSRNOG00000016608","Zfp579","zinc finger protein 579","308339",1592.95228674535,-0.060423612978147,0.0761490071560117,-0.793491802911534,0.4274913432287,0.594704771288068,"ns"
"ENSRNOG00000049277","Syne4","spectrin repeat containing nuclear envelope family member 4","292781",9.9021583589304,-0.721617215633107,0.90974473134058,-0.793208458124014,0.427656380431147,0.59477225674306,"ns"
"ENSRNOG00000007327","Pars2","prolyl-tRNA synthetase 2, mitochondrial","313429",419.186628307591,-0.0966992346630639,0.121906930309311,-0.793221799759142,0.427648608620767,0.59477225674306,"ns"
"ENSRNOG00000008564","Tmem222","transmembrane protein 222","313021",1068.65536530726,0.0633940123335432,0.0799226579106117,0.793191993244835,0.427665971716649,0.59477225674306,"ns"
"ENSRNOG00000009406","Tm9sf4","transmembrane 9 superfamily member 4","296279",1467.48611682997,0.0589014843804534,0.0742743115259846,0.793026325930291,0.427762484862507,0.594789546519386,"ns"
"ENSRNOG00000054331","Wdpcp","WD repeat containing planar cell polarity effector","305552",207.25212965767,-0.147425976697324,0.185899207797162,-0.793042522581284,0.427753048587171,0.594789546519386,"ns"
"ENSRNOG00000007500","Ly6h","lymphocyte antigen 6 family member H","300025",596.052783199894,0.0817555395417054,0.103104761818175,0.792936602539087,0.427814760495414,0.594803776679355,"ns"
"ENSRNOG00000030264","Sack1h","scaffolding CK1 anchoring protein H","362937",264.755426688543,0.128388669765021,0.161961344177346,0.792711806740975,0.427945749837662,0.594927431335683,"ns"
"ENSRNOG00000011655","Dcaf10","DDB1 and CUL4 associated factor 10","313242",940.922674418161,0.0712637323391446,0.0899117747381761,0.792596214974793,0.428013114675204,0.594962620006365,"ns"
"ENSRNOG00000032215","Cdyl","chromodomain Y-like","361237",145.290474130195,0.153583844117732,0.193800404110333,0.792484643273992,0.428078142543563,0.594994553561876,"ns"
"ENSRNOG00000007356","Chmp3","charged multivesicular body protein 3","282834",911.647960878048,0.0740441366506757,0.0935162995686816,0.791777871795443,0.42849020711412,0.595508786861549,"ns"
"ENSRNOG00000048736","Mllt1","MLLT1, super elongation complex subunit","301119",8867.27870292185,0.0364385178157864,0.0460403042907734,0.791448240342946,0.428682468965113,0.595717470869111,"ns"
"ENSRNOG00000020947","Egln2","egl-9 family hypoxia-inducible factor 2","308457",2653.43057948633,-0.0488181537954353,0.0617325724530914,-0.79080057505348,0.429060374312638,0.595878613828137,"ns"
"ENSRNOG00000013373",NA,NA,NA,12.4957384495008,0.513983328804578,0.650022786579121,0.790715863223075,0.429109817022995,0.595878613828137,"ns"
"ENSRNOG00000021145","Gpr137","G protein-coupled receptor 137","689984",1316.23093632568,0.0605971127165839,0.0766170485692005,0.790908992818389,0.428997100283611,0.595878613828137,"ns"
"ENSRNOG00000047692","Hells","helicase, lymphoid specific","294071",309.531131391289,0.128309843830069,0.162279465725735,0.790672086922713,0.42913536869486,0.595878613828137,"ns"
"ENSRNOG00000016272",NA,NA,NA,2479.24939353172,-0.0531680119155567,0.0672198496668508,-0.790957019080873,0.42896907326112,0.595878613828137,"ns"
"ENSRNOG00000023007","Col6a6","collagen type VI alpha 6 chain","315979",12.6102204646979,0.51734862218803,0.65393771954212,0.791128278317196,0.428869138975988,0.595878613828137,"ns"
"ENSRNOG00000010519","Cyp39a1","cytochrome P450, family 39, subfamily a, polypeptide 1","301264",14.5170611862612,0.485097364261953,0.61334110661159,0.790909591796119,0.428996750727424,0.595878613828137,"ns"
"ENSRNOG00000013446","Nif3l1","NGG1 interacting factor 3 like 1","301431",232.961686911879,-0.128086243006429,0.161964905151601,-0.790827141759746,0.429044869132731,0.595878613828137,"ns"
"ENSRNOG00000023373","Sec24b","SEC24 homolog B, COPII component","295461",2864.94801971098,0.0532088944683617,0.0673287649307135,0.790284724858947,0.429361505559307,0.596134109975767,"ns"
"ENSRNOG00000021056",NA,NA,NA,259.130662382771,-0.134603963065656,0.170373590059719,-0.790051809194575,0.429497511985216,0.596184052079514,"ns"
"ENSRNOG00000048129","C5h1orf94","similar to human chromosome 1 open reading frame 94","682102",12.8039475952175,0.522606664332117,0.661446521573549,0.790096625028522,0.429471340734004,0.596184052079514,"ns"
"ENSRNOG00000023591","Ppp2r3c","protein phosphatase 2, regulatory subunit B'', gamma","362739",527.330485031583,-0.0879593713040099,0.111340041190711,-0.790006635199161,0.429523893330964,0.596184052079514,"ns"
"ENSRNOG00000024530","Lyrm1","LYR motif containing 1","365361",632.873074828315,-0.0834431673829101,0.105751708159922,-0.789047939128545,0.430083988136925,0.596259506532212,"ns"
"ENSRNOG00000017172","Mvb12b","multivesicular body subunit 12B","362118",14849.1989207262,-0.0331842628488171,0.0420554396855713,-0.789059943182622,0.430076972440265,0.596259506532212,"ns"
